Det,etie_nomtienda_0,ID pedido,Sum_Cant piezas,Fecha de entrega,Estatus,Venta Neta,Fin de captura
4547,EDUARDO MOLINA,27868917,4,11/10/2019 18:00,7,483.3269565,10/10/2019 20:18
1613,PLAYAS DE TIJUANA,27868918,21,11/10/2019 14:00,7,851.5869565,10/10/2019 20:49
3721,AVILA CAMACHO,27868919,72,11/10/2019 10:00,7,1928.05,10/10/2019 20:25
5765,LAS AMERICAS,27868920,1,11/10/2019 21:00,7,16,10/10/2019 20:39
2033,PLAZA ORIENTE,27868921,10,11/10/2019 21:00,7,786.01,10/10/2019 20:38
1003,PLAYA DEL CARMEN,27868922,13,11/10/2019 9:00,7,311.9669565,10/10/2019 20:35
4018,SANTA MARIA COACALCO,27868923,31,11/10/2019 14:00,7,767.0469565,10/10/2019 20:20
2382,INTERLOMAS,27868924,84,11/10/2019 8:00,7,2197.146957,10/10/2019 20:03
1513,PORTAL CENTRO,27868925,12,11/10/2019 18:00,7,952.7469565,10/10/2019 20:38
3851,AEROPUERTO,27868926,22,11/10/2019 9:00,7,722.33,10/10/2019 20:27
3851,AEROPUERTO,27868927,18,11/10/2019 8:00,7,309.9669565,10/10/2019 20:46
3876,LAS AGUILAS,27868928,37,11/10/2019 9:00,7,1620.906957,10/10/2019 20:20
2670,TLALPAN,27868929,83,11/10/2019 10:00,7,1993.026957,10/10/2019 20:32
2735,LA CRUZ,27868931,16,11/10/2019 15:00,7,224.0769565,10/10/2019 20:33
1513,PORTAL CENTRO,27868932,3,11/10/2019 14:00,7,73.20695652,10/10/2019 20:38
4154,PERINORTE,27868933,23,11/10/2019 17:00,7,618.0569565,10/10/2019 20:38
3852,PLATEROS,27868935,4,11/10/2019 18:00,7,170.68,10/10/2019 20:46
3861,REVOLUCION,27868936,19,11/10/2019 12:00,7,1022.306957,10/10/2019 20:32
2344,LOMAS,27868937,22,11/10/2019 10:00,7,872.9369565,10/10/2019 20:42
3861,REVOLUCION,27868938,37,11/10/2019 11:00,7,891.6769565,10/10/2019 20:31
1054,COLIMA NORTE,27868939,1,11/10/2019 9:00,7,1195.03,10/10/2019 20:42
2689,FELIX CUEVAS,27868940,16,11/10/2019 9:00,7,340.4869565,10/10/2019 20:38
2076,MIGUEL ALEMAN,27868941,56,11/10/2019 13:00,7,1009.61,10/10/2019 20:22
1032,LOMAS VERDES,27868942,10,11/10/2019 21:00,7,51,10/10/2019 20:31
3909,CORDOBA,27868943,83,11/10/2019 9:00,7,1953.096957,10/10/2019 20:28
5765,LAS AMERICAS,27868944,1,11/10/2019 21:00,7,47.41,10/10/2019 20:42
2670,TLALPAN,27868946,15,11/10/2019 11:00,7,355.27,10/10/2019 20:33
3718,EJERCITO MEXICANO,27868947,17,11/10/2019 9:00,7,418.8669565,10/10/2019 20:40
2463,VERACRUZ,27868948,24,11/10/2019 8:00,7,521.7769565,10/10/2019 20:53
2989,VALLE REAL,27868949,46,11/10/2019 16:00,7,1599.086957,10/10/2019 20:43
2382,INTERLOMAS,27868950,24,11/10/2019 8:00,7,977.9469565,10/10/2019 20:20
1083,BARRANCA DEL MUERTO,27868951,16,11/10/2019 16:00,7,378.9669565,10/10/2019 20:32
3554,MIL CUMBRES,27868953,33,11/10/2019 9:00,7,1135.78,10/10/2019 20:20
1054,COLIMA NORTE,27868954,1,11/10/2019 9:00,7,1105.64,10/10/2019 20:54
5469,RIO DE LOS REMEDIOS,27868955,3,11/10/2019 9:00,7,163.1069565,10/10/2019 20:56
1770,PATIO SANTA FE,27868956,141,11/10/2019 10:00,7,4938.936957,10/10/2019 20:23
3886,LAS ANIMAS,27868957,50,11/10/2019 9:00,7,2108.136957,10/10/2019 20:41
3852,PLATEROS,27868960,32,11/10/2019 19:00,7,688.4269565,10/10/2019 20:51
3846,BUENAVISTA,27868961,2,11/10/2019 9:00,7,996,10/10/2019 20:20
1580,EL ROSARIO,27868964,82,11/10/2019 11:00,7,1898.576957,10/10/2019 20:49
2342,VALLARTA,27868965,32,11/10/2019 9:00,7,720.0569565,10/10/2019 20:29
4011,TIJUANA HIPODROMO,27868966,3,11/10/2019 10:00,7,391.2769565,10/10/2019 20:53
2644,PATIO TLALPAN,27868967,5,11/10/2019 11:00,7,103.45,10/10/2019 20:54
2446,AVERANDA,27868968,26,11/10/2019 18:00,7,901.0669565,10/10/2019 20:22
4547,EDUARDO MOLINA,27868969,31,11/10/2019 17:00,7,1125.82,10/10/2019 20:47
2345,TEPEYAC,27868970,16,11/10/2019 10:00,7,339.9469565,10/10/2019 20:24
2033,PLAZA ORIENTE,27868971,10,11/10/2019 17:00,7,426.4069565,10/10/2019 20:58
3176,OJO DE AGUA TECAMAC,27868972,1,11/10/2019 10:00,7,34.10695652,10/10/2019 20:48
3504,AV JESUS DEL MONTE,27868973,19,11/10/2019 9:00,7,812.3869565,10/10/2019 20:51
3861,REVOLUCION,27868974,8,11/10/2019 17:00,7,265.7869565,10/10/2019 20:46
2344,LOMAS,27868975,32,11/10/2019 9:00,7,610.7669565,10/10/2019 20:58
3863,PERIFERICO SUR,27868976,25,11/10/2019 10:00,7,826.35,10/10/2019 20:21
3504,AV JESUS DEL MONTE,27868977,16,11/10/2019 10:00,7,543.5169565,10/10/2019 20:49
2382,INTERLOMAS,27868978,17,11/10/2019 11:00,7,1109.266957,10/10/2019 20:45
1203,SUPER PLAZA ECATEPEC,27868979,44,11/10/2019 9:00,7,853.3369565,10/10/2019 20:50
3945,AVENIDA CENTRAL,27868981,42,11/10/2019 12:00,7,1181.786957,10/10/2019 20:55
2989,VALLE REAL,27868983,13,11/10/2019 14:00,7,594.2769565,10/10/2019 20:51
4191,Lago de Guadalupe,27868984,9,11/10/2019 18:00,7,158.2269565,10/10/2019 20:51
1032,LOMAS VERDES,27868986,40,11/10/2019 10:00,7,1148.626957,10/10/2019 20:51
2356,QUERETARO,27868987,81,11/10/2019 17:00,7,2334.426957,10/10/2019 20:56
1770,PATIO SANTA FE,27868989,82,11/10/2019 10:00,7,1822.756957,10/10/2019 20:41
1140,PLAZA SAN PEDRO,27868991,27,11/10/2019 11:00,7,1239.616957,10/10/2019 20:49
2034,LAS TORRES,27868992,16,11/10/2019 10:00,7,530.8969565,10/10/2019 20:51
3852,PLATEROS,27868993,69,11/10/2019 20:00,7,1459.846957,10/10/2019 20:33
2382,INTERLOMAS,27868994,46,11/10/2019 8:00,7,1123.476957,10/10/2019 20:47
3853,SAN MANUEL,27868995,7,11/10/2019 12:00,7,472,10/10/2019 20:51
1513,PORTAL CENTRO,27868996,22,11/10/2019 14:00,7,503.08,10/10/2019 20:52
3504,AV JESUS DEL MONTE,27868997,66,11/10/2019 8:00,7,1824.826957,10/10/2019 20:24
3861,REVOLUCION,27868998,3,11/10/2019 12:00,7,55.73695652,10/10/2019 20:59
2375,TORREON,27868999,3,11/10/2019 9:00,7,464.66,10/10/2019 20:45
1054,COLIMA NORTE,27869000,1,11/10/2019 10:00,7,864.32,10/10/2019 20:59
2079,CD. JARDIN,27869001,35,11/10/2019 10:00,7,1023.85,10/10/2019 20:47
3504,AV JESUS DEL MONTE,27869002,40,11/10/2019 12:00,7,1604.636957,10/10/2019 20:59
3852,PLATEROS,27869003,30,11/10/2019 11:00,7,646.6569565,10/10/2019 20:56
3586,5 DE FEBRERO NORTE,27869004,84,11/10/2019 10:00,7,3860.286957,10/10/2019 20:32
3863,PERIFERICO SUR,27869005,89,11/10/2019 9:00,7,2618.256957,10/10/2019 20:55
2284,COFRADIAS,27869006,5,11/10/2019 9:00,7,630.4169565,10/10/2019 20:47
3895,TEPIC,27869007,6,11/10/2019 9:00,7,126.9069565,10/10/2019 20:52
2076,MIGUEL ALEMAN,27869008,7,11/10/2019 13:00,7,323.99,10/10/2019 20:56
4628,LAS ANTENAS,27869009,36,11/10/2019 10:00,7,1249.196957,10/10/2019 20:49
3863,PERIFERICO SUR,27869010,34,11/10/2019 9:00,7,646.5269565,10/10/2019 20:41
1054,COLIMA NORTE,27869011,1,11/10/2019 10:00,7,1418.6,10/10/2019 20:56
3864,REFORMA,27869012,1,11/10/2019 18:00,7,68.67695652,10/10/2019 20:41
1403,CHAPALA,27869013,24,11/10/2019 11:00,7,1645.22,10/10/2019 20:56
2735,LA CRUZ,27869014,58,11/10/2019 10:00,7,2104.306957,10/10/2019 20:52
1613,PLAYAS DE TIJUANA,27869015,24,11/10/2019 9:00,7,2807.06,10/10/2019 20:53
3721,AVILA CAMACHO,27869016,43,11/10/2019 17:00,7,1073.826957,10/10/2019 20:47
2431,SAN LUIS POTOSI,27869017,46,11/10/2019 10:00,7,1423.866957,10/10/2019 21:00
3846,BUENAVISTA,27869018,71,11/10/2019 12:00,7,2248.686957,10/10/2019 20:46
3847,SATELITE,27869019,18,11/10/2019 9:00,7,1040.186957,10/10/2019 21:01
3504,AV JESUS DEL MONTE,27869021,13,11/10/2019 13:00,7,2075.676957,10/10/2019 21:02
1054,COLIMA NORTE,27869022,1,11/10/2019 10:00,7,1021.97,10/10/2019 21:03
2345,TEPEYAC,27869023,96,11/10/2019 20:00,7,3943.23,10/10/2019 20:56
3945,AVENIDA CENTRAL,27869024,38,11/10/2019 13:00,7,698.74,10/10/2019 21:03
4062,MANZANILLO,27869025,100,11/10/2019 15:00,7,2837.666957,10/10/2019 21:00
3852,PLATEROS,27869026,46,11/10/2019 10:00,7,1053.126957,10/10/2019 21:03
1054,COLIMA NORTE,27869027,1,11/10/2019 10:00,7,921.06,10/10/2019 21:01
1015,IRAPUATO,27869029,3,11/10/2019 11:00,7,351.4269565,10/10/2019 21:03
3858,CUAJIMALPA,27869030,35,11/10/2019 18:00,7,1417.336957,10/10/2019 21:04
2463,VERACRUZ,27869031,62,11/10/2019 11:00,7,1425.456957,10/10/2019 21:04
1054,COLIMA NORTE,27869036,1,11/10/2019 12:00,7,1946.2,10/10/2019 21:06
2463,VERACRUZ,27869037,20,11/10/2019 11:00,7,355.2069565,10/10/2019 21:06
2344,LOMAS,27869038,39,11/10/2019 10:00,7,1152.726957,10/10/2019 21:06
1054,COLIMA NORTE,27869039,1,11/10/2019 13:00,7,1051.87,10/10/2019 21:08
1016,MERIDA NORTE,27869041,1,11/10/2019 9:00,7,1593.676957,10/10/2019 21:09
2033,PLAZA ORIENTE,27869042,5,11/10/2019 8:00,7,268.2569565,10/10/2019 21:08
3863,PERIFERICO SUR,27869043,25,11/10/2019 21:00,7,2022.72,10/10/2019 21:09
2033,PLAZA ORIENTE,27869044,17,11/10/2019 14:00,7,711.8969565,10/10/2019 21:08
1513,PORTAL CENTRO,27869045,25,11/10/2019 18:00,7,460.3169565,10/10/2019 21:08
5469,RIO DE LOS REMEDIOS,27869046,37,11/10/2019 14:00,7,888.3769565,10/10/2019 21:08
2379,CULIACAN,27869047,41,11/10/2019 8:00,7,1279.786957,10/10/2019 21:09
1054,COLIMA NORTE,27869048,47,11/10/2019 13:00,7,1227.286957,10/10/2019 21:10
2342,VALLARTA,27869049,74,11/10/2019 11:00,7,1922.946957,10/10/2019 21:08
1054,COLIMA NORTE,27869050,1,11/10/2019 14:00,7,3215.89,10/10/2019 21:11
3588,PARAISO CUERNAVACA,27869051,3,11/10/2019 9:00,7,90.53,10/10/2019 21:12
3878,NINO OBRERO,27869052,9,11/10/2019 10:00,7,258.3569565,10/10/2019 21:12
1054,COLIMA NORTE,27869053,1,11/10/2019 17:00,7,889.83,10/10/2019 21:13
3847,SATELITE,27869055,4,11/10/2019 8:00,7,67.20695652,10/10/2019 21:14
3721,AVILA CAMACHO,27869056,9,11/10/2019 9:00,7,342.58,10/10/2019 21:13
3721,AVILA CAMACHO,27869057,155,11/10/2019 17:00,7,3185.206957,10/10/2019 21:12
2033,PLAZA ORIENTE,27869058,49,11/10/2019 15:00,7,1373.746957,10/10/2019 21:12
3061,PACHUCA,27869060,65,11/10/2019 10:00,7,1922.776957,10/10/2019 21:10
1203,SUPER PLAZA ECATEPEC,27869061,99,11/10/2019 10:00,7,2379.796957,10/10/2019 21:12
1054,COLIMA NORTE,27869062,1,11/10/2019 13:00,7,76.42695652,10/10/2019 21:15
2076,MIGUEL ALEMAN,27869063,22,11/10/2019 10:00,7,593.9,10/10/2019 21:14
3790,METEPEC,27869064,11,11/10/2019 18:00,7,349.6969565,10/10/2019 21:14
1770,PATIO SANTA FE,27869065,6,11/10/2019 12:00,7,302.1669565,10/10/2019 21:16
4048,MERIDA PENSIONES,27869066,25,11/10/2019 9:00,7,380.1869565,10/10/2019 21:15
1833,LA PASTORA,27869067,49,11/10/2019 11:00,7,1405.76,10/10/2019 21:16
4139,CAMPECHE,27869068,49,11/10/2019 9:00,7,1258.276957,10/10/2019 21:16
2345,TEPEYAC,27869070,1,11/10/2019 15:00,7,343.97,10/10/2019 21:19
3031,IRRIGACION,27869072,18,11/10/2019 10:00,7,1411.826957,10/10/2019 21:17
1804,MACRO PLAZA OAXACA,27869073,6,11/10/2019 9:00,7,530.5469565,10/10/2019 21:17
1613,PLAYAS DE TIJUANA,27869074,20,11/10/2019 9:00,7,2449.52,10/10/2019 21:19
4018,SANTA MARIA COACALCO,27869075,37,11/10/2019 13:00,7,1063.796957,10/10/2019 21:19
4547,EDUARDO MOLINA,27869076,80,11/10/2019 11:00,7,2194.826957,10/10/2019 21:17
1015,IRAPUATO,27869077,32,11/10/2019 9:00,7,1703.306957,10/10/2019 21:19
2989,VALLE REAL,27869078,66,11/10/2019 9:00,7,1961.916957,10/10/2019 21:19
3845,UNIVERSIDAD,27869079,55,11/10/2019 12:00,7,1481.146957,10/10/2019 21:19
3851,AEROPUERTO,27869080,2,11/10/2019 8:00,7,118.96,10/10/2019 21:21
2044,VALLE ORIENTE,27869081,31,11/10/2019 9:00,7,913.98,10/10/2019 21:20
1016,MERIDA NORTE,27869082,55,11/10/2019 11:00,7,-6.133043478,10/10/2019 21:20
3631,TONALA,27869083,11,11/10/2019 13:00,7,380.5369565,10/10/2019 21:24
1833,LA PASTORA,27869084,15,11/10/2019 11:00,7,322.9169565,10/10/2019 21:23
3293,BOULEVARD RUIZ CORTINEZ,27869085,27,11/10/2019 11:00,7,585.4769565,10/10/2019 21:24
3886,LAS ANIMAS,27869086,2,11/10/2019 11:00,7,25.86,10/10/2019 21:25
2090,ANGELOPOLIS,27869087,2,11/10/2019 9:00,7,80.01695652,10/10/2019 21:26
2347,TLAHUAC,27869088,4,11/10/2019 10:00,7,206.8169565,10/10/2019 21:26
3845,UNIVERSIDAD,27869089,7,11/10/2019 17:00,7,274.7769565,10/10/2019 21:27
3863,PERIFERICO SUR,27869091,23,11/10/2019 21:00,7,1281.2,10/10/2019 21:26
3878,NINO OBRERO,27869092,46,11/10/2019 9:00,7,1375.556957,10/10/2019 21:26
2349,ACAPULCO,27869093,94,11/10/2019 8:00,7,1550.636957,10/10/2019 21:26
2989,VALLE REAL,27869094,51,11/10/2019 9:00,7,1329.736957,10/10/2019 21:26
3030,BLVD. MORELOS,27869095,54,11/10/2019 9:00,7,1560.496957,10/10/2019 21:25
3858,CUAJIMALPA,27869096,113,11/10/2019 9:00,7,3462.726957,10/10/2019 21:25
3847,SATELITE,27869097,5,11/10/2019 8:00,7,281.8069565,10/10/2019 21:27
3586,5 DE FEBRERO NORTE,27869099,11,11/10/2019 10:00,7,410.9169565,10/10/2019 21:27
3845,UNIVERSIDAD,27869100,47,11/10/2019 11:00,7,1229.526957,10/10/2019 21:28
3846,BUENAVISTA,27869101,29,11/10/2019 19:00,7,1166.606957,10/10/2019 21:29
3863,PERIFERICO SUR,27869102,85,11/10/2019 9:00,7,2852.296957,10/10/2019 21:28
2670,TLALPAN,27869103,36,11/10/2019 11:00,7,1607.12,10/10/2019 21:27
2382,INTERLOMAS,27869104,90,11/10/2019 10:00,7,3014.156957,10/10/2019 21:28
3851,AEROPUERTO,27869105,7,11/10/2019 10:00,7,353.7069565,10/10/2019 21:31
1833,LA PASTORA,27869106,6,11/10/2019 9:00,7,109.6069565,10/10/2019 21:30
2989,VALLE REAL,27869107,4,11/10/2019 10:00,7,562.2869565,10/10/2019 21:30
3861,REVOLUCION,27869108,26,11/10/2019 13:00,7,640.6469565,10/10/2019 21:29
3846,BUENAVISTA,27869109,3,11/10/2019 21:00,7,133.0069565,10/10/2019 21:32
5749,PLAZA DE TOROS,27869110,8,11/10/2019 12:00,7,403.5869565,10/10/2019 21:32
4546,ZACATECAS,27869111,15,11/10/2019 10:00,7,625.1069565,10/10/2019 21:33
2464,MIRAMONTES,27869112,15,11/10/2019 17:00,7,691.1969565,10/10/2019 21:32
3846,BUENAVISTA,27869113,16,11/10/2019 18:00,7,425.3569565,10/10/2019 21:34
3853,SAN MANUEL,27869114,30,11/10/2019 9:00,7,701.6269565,10/10/2019 21:33
3851,AEROPUERTO,27869115,28,11/10/2019 16:00,7,1004.246957,10/10/2019 21:33
2375,TORREON,27869116,66,11/10/2019 11:00,7,1882.186957,10/10/2019 21:32
4628,LAS ANTENAS,27869117,73,11/10/2019 11:00,7,1916.996957,10/10/2019 21:32
2079,CD. JARDIN,27869121,3,11/10/2019 16:00,7,72.90695652,10/10/2019 21:36
2464,MIRAMONTES,27869122,41,11/10/2019 17:00,7,1399.586957,10/10/2019 21:36
2446,AVERANDA,27869123,46,11/10/2019 9:00,7,1448.646957,10/10/2019 21:35
2689,FELIX CUEVAS,27869124,75,11/10/2019 13:00,7,2984.266957,10/10/2019 21:35
1489,HIPERPLAZA TEXCOCO,27869138,1,11/10/2019 9:00,7,93.66695652,10/10/2019 21:40
3858,CUAJIMALPA,27869139,8,11/10/2019 10:00,7,81.49695652,10/10/2019 21:38
3858,CUAJIMALPA,27869140,17,11/10/2019 9:00,7,604.8069565,10/10/2019 21:38
2034,LAS TORRES,27869141,50,11/10/2019 15:00,7,799.7669565,10/10/2019 21:38
2379,CULIACAN,27869142,20,11/10/2019 8:00,7,568.6069565,10/10/2019 21:39
2284,COFRADIAS,27869143,32,11/10/2019 10:00,7,799.5369565,10/10/2019 21:40
1027,SENDERO,27869145,45,11/10/2019 9:00,7,965.0869565,10/10/2019 21:39
4011,TIJUANA HIPODROMO,27869146,35,11/10/2019 10:00,7,1146.276957,10/10/2019 21:39
1622,GOMEZ MORIN,27869147,66,11/10/2019 8:00,7,1873.846957,10/10/2019 21:40
2448,PUNTA DEL ESTE,27869148,3,11/10/2019 9:00,7,115.52,10/10/2019 21:42
3878,NINO OBRERO,27869149,14,11/10/2019 21:00,7,1348.016957,10/10/2019 21:42
2466,CUITLAHUAC,27869150,1,11/10/2019 9:00,7,0,10/10/2019 21:43
3263,PILARES,27869152,13,11/10/2019 9:00,7,389.4769565,10/10/2019 21:42
4549,LOS MOCHIS,27869153,61,11/10/2019 13:00,7,1114.836957,10/10/2019 21:42
3721,AVILA CAMACHO,27869154,22,11/10/2019 11:00,7,258.3269565,10/10/2019 21:42
2446,AVERANDA,27869155,36,11/10/2019 16:00,7,1117.186957,10/10/2019 21:42
4546,ZACATECAS,27869156,41,11/10/2019 11:00,7,1072.276957,10/10/2019 21:43
2342,VALLARTA,27869157,37,11/10/2019 20:00,7,-33.91304348,10/10/2019 21:42
2382,INTERLOMAS,27869158,46,11/10/2019 10:00,7,895.4169565,10/10/2019 21:41
3851,AEROPUERTO,27869159,39,11/10/2019 11:00,7,1207.57,10/10/2019 21:43
4048,MERIDA PENSIONES,27869160,72,11/10/2019 15:00,7,3219.506957,10/10/2019 21:41
2989,VALLE REAL,27869173,2,11/10/2019 12:00,7,45.28,10/10/2019 21:44
3848,TAXQUENA,27869174,14,11/10/2019 9:00,7,432.3869565,10/10/2019 21:44
2053,BLVD COLOSIO,27869175,21,11/10/2019 11:00,7,529.2569565,10/10/2019 21:46
1770,PATIO SANTA FE,27869176,26,11/10/2019 10:00,7,1284.586957,10/10/2019 21:45
3846,BUENAVISTA,27869177,35,11/10/2019 18:00,7,1349.446957,10/10/2019 21:45
1770,PATIO SANTA FE,27869178,98,11/10/2019 10:00,7,2147.466957,10/10/2019 21:43
3850,ECHEGARAY,27869179,107,11/10/2019 10:00,7,3719.546957,10/10/2019 21:46
1513,PORTAL CENTRO,27869180,8,11/10/2019 16:00,7,231.04,10/10/2019 21:47
4156,COLA DE BALLENA,27869181,13,11/10/2019 9:00,7,-33.91304348,10/10/2019 21:49
3863,PERIFERICO SUR,27869182,14,11/10/2019 21:00,7,1789.27,10/10/2019 21:48
3845,UNIVERSIDAD,27869183,14,11/10/2019 9:00,7,492.5069565,10/10/2019 21:48
2644,PATIO TLALPAN,27869184,40,11/10/2019 10:00,7,1494.756957,10/10/2019 21:49
2342,VALLARTA,27869185,54,11/10/2019 15:00,7,1476.956957,10/10/2019 21:49
3877,TORRES DE LINDA VISTA,27869199,19,11/10/2019 20:00,7,674.3669565,10/10/2019 21:50
1513,PORTAL CENTRO,27869200,23,11/10/2019 19:00,7,687.1069565,10/10/2019 21:50
4073,POLIGONO,27869201,31,11/10/2019 10:00,7,865.26,10/10/2019 21:51
1770,PATIO SANTA FE,27869202,56,11/10/2019 10:00,7,987.6669565,10/10/2019 21:51
3293,BOULEVARD RUIZ CORTINEZ,27869203,114,11/10/2019 11:00,7,2678.516957,10/10/2019 21:50
3858,CUAJIMALPA,27869204,75,11/10/2019 10:00,7,1957.186957,10/10/2019 21:50
3877,TORRES DE LINDA VISTA,27869215,2,11/10/2019 15:00,7,112.46,10/10/2019 21:55
2379,CULIACAN,27869216,5,11/10/2019 8:00,7,428.1469565,10/10/2019 21:55
2839,XALAPA SUR,27869217,5,11/10/2019 9:00,7,253.5069565,10/10/2019 21:55
1770,PATIO SANTA FE,27869218,13,11/10/2019 11:00,7,308.89,10/10/2019 21:54
3241,PLAZA VALLE,27869219,15,11/10/2019 9:00,7,797.8669565,10/10/2019 21:54
2034,LAS TORRES,27869221,39,11/10/2019 10:00,7,2089.76,10/10/2019 21:53
2382,INTERLOMAS,27869222,72,11/10/2019 10:00,7,2379.266957,10/10/2019 21:53
2356,QUERETARO,27869223,1,11/10/2019 9:00,7,1250.566957,10/10/2019 21:56
2379,CULIACAN,27869225,3,11/10/2019 9:00,7,113.2069565,10/10/2019 21:56
4547,EDUARDO MOLINA,27869226,3,11/10/2019 9:00,7,254.64,10/10/2019 21:57
3895,TEPIC,27869227,16,11/10/2019 9:00,7,548.1069565,10/10/2019 21:56
1108,ALTOZANO,27869228,18,11/10/2019 11:00,7,517.0069565,10/10/2019 21:56
2079,CD. JARDIN,27869229,26,11/10/2019 19:00,7,713.58,10/10/2019 21:58
3851,AEROPUERTO,27869230,32,11/10/2019 8:00,7,516.37,10/10/2019 21:57
2345,TEPEYAC,27869231,64,11/10/2019 11:00,7,1559.166957,10/10/2019 21:58
3031,IRRIGACION,27869232,89,11/10/2019 9:00,7,3204.516957,10/10/2019 21:57
2349,ACAPULCO,27869233,84,11/10/2019 20:00,7,1760.686957,10/10/2019 21:58
3850,ECHEGARAY,27869252,9,11/10/2019 10:00,7,353.6669565,10/10/2019 21:59
1462,LERMA TOLUCA,27869253,47,11/10/2019 10:00,7,1399.51,10/10/2019 22:00
3721,AVILA CAMACHO,27869254,43,11/10/2019 12:00,7,763.2469565,10/10/2019 22:00
3863,PERIFERICO SUR,27869255,51,11/10/2019 9:00,7,2201.826957,10/10/2019 22:01
2076,MIGUEL ALEMAN,27869256,1,11/10/2019 9:00,7,7.95,10/10/2019 22:02
4719,SAN CRISTOBAL,27869257,5,11/10/2019 9:00,7,7982.196957,10/10/2019 22:02
2079,CD. JARDIN,27869258,1,11/10/2019 14:00,7,220.3969565,10/10/2019 22:03
2466,CUITLAHUAC,27869260,8,11/10/2019 13:00,7,238.4269565,10/10/2019 22:02
3846,BUENAVISTA,27869261,9,11/10/2019 11:00,7,176.4069565,10/10/2019 22:04
2670,TLALPAN,27869262,10,11/10/2019 19:00,7,509.99,10/10/2019 22:04
2377,CIUDAD JUAREZ,27869263,32,11/10/2019 9:00,7,1064.256957,10/10/2019 22:04
1770,PATIO SANTA FE,27869264,61,11/10/2019 12:00,7,1715.376957,10/10/2019 22:04
3886,LAS ANIMAS,27869265,39,11/10/2019 19:00,7,576.0169565,10/10/2019 22:03
3721,AVILA CAMACHO,27869274,2,11/10/2019 11:00,7,32,10/10/2019 22:05
1083,BARRANCA DEL MUERTO,27869275,20,11/10/2019 9:00,7,174.7069565,10/10/2019 22:06
2431,SAN LUIS POTOSI,27869276,13,11/10/2019 9:00,7,301.1969565,10/10/2019 22:05
3790,METEPEC,27869277,6,11/10/2019 10:00,7,260.8269565,10/10/2019 22:06
2053,BLVD COLOSIO,27869279,11,11/10/2019 9:00,7,389.2469565,10/10/2019 22:07
1083,BARRANCA DEL MUERTO,27869280,22,11/10/2019 9:00,7,907.8369565,10/10/2019 22:07
2446,AVERANDA,27869281,47,11/10/2019 16:00,7,1174.666957,10/10/2019 22:06
2179,SAN NICOLAS,27869282,55,11/10/2019 8:00,7,1777.67,10/10/2019 22:07
2179,SAN NICOLAS,27869283,72,11/10/2019 9:00,7,1424.666957,10/10/2019 22:07
3876,LAS AGUILAS,27869298,10,11/10/2019 9:00,7,345.5969565,10/10/2019 22:10
1067,ACAPULCO DIAMANTE,27869299,16,11/10/2019 9:00,7,318.7569565,10/10/2019 22:08
3852,PLATEROS,27869300,10,11/10/2019 9:00,7,284.3069565,10/10/2019 22:08
1067,ACAPULCO DIAMANTE,27869301,13,11/10/2019 9:00,7,525.5969565,10/10/2019 22:09
2377,CIUDAD JUAREZ,27869302,19,11/10/2019 18:00,7,454.13,10/10/2019 22:10
2431,SAN LUIS POTOSI,27869303,1,11/10/2019 9:00,7,105.7069565,10/10/2019 22:12
3718,EJERCITO MEXICANO,27869304,2,11/10/2019 11:00,7,64.36695652,10/10/2019 22:13
2670,TLALPAN,27869305,18,11/10/2019 20:00,7,613.7369565,10/10/2019 22:13
3504,AV JESUS DEL MONTE,27869306,18,11/10/2019 9:00,7,439.5769565,10/10/2019 22:11
2347,TLAHUAC,27869308,33,11/10/2019 12:00,7,1107.346957,10/10/2019 22:11
1770,PATIO SANTA FE,27869309,28,11/10/2019 20:00,7,1163.826957,10/10/2019 22:12
3848,TAXQUENA,27869310,52,11/10/2019 9:00,7,1938.436957,10/10/2019 22:13
3030,BLVD. MORELOS,27869318,15,11/10/2019 12:00,7,443.2269565,10/10/2019 22:16
4011,TIJUANA HIPODROMO,27869319,13,11/10/2019 17:00,7,642.8269565,10/10/2019 22:14
2382,INTERLOMAS,27869320,35,11/10/2019 9:00,7,1471.076957,10/10/2019 22:15
3878,NINO OBRERO,27869321,31,11/10/2019 9:00,7,865.92,10/10/2019 22:14
2379,CULIACAN,27869322,45,11/10/2019 10:00,7,1092.996957,10/10/2019 22:15
3857,VILLA COAPA,27869323,44,11/10/2019 10:00,7,1114.576957,10/10/2019 22:14
3852,PLATEROS,27869324,32,11/10/2019 20:00,7,702.4769565,10/10/2019 22:16
3861,REVOLUCION,27869325,1,11/10/2019 13:00,7,861.95,10/10/2019 22:18
5765,LAS AMERICAS,27869326,3,11/10/2019 9:00,7,1017.24,10/10/2019 22:17
3861,REVOLUCION,27869327,4,11/10/2019 13:00,7,214.1069565,10/10/2019 22:19
1032,LOMAS VERDES,27869328,20,11/10/2019 10:00,7,519.6169565,10/10/2019 22:17
2344,LOMAS,27869329,39,11/10/2019 11:00,7,1279.806957,10/10/2019 22:18
3846,BUENAVISTA,27869330,22,11/10/2019 10:00,7,375.6269565,10/10/2019 22:18
3886,LAS ANIMAS,27869331,20,11/10/2019 9:00,7,360.5769565,10/10/2019 22:19
2382,INTERLOMAS,27869332,33,11/10/2019 10:00,7,686.4069565,10/10/2019 22:19
2044,VALLE ORIENTE,27869333,62,11/10/2019 9:00,7,1054.566957,10/10/2019 22:18
